@id,@type,name,amenity,healthcare,addr:city,addr:street,addr:postcode,phone,website,@lat,@lon
792919598,way,Hewu Hospital,hospital,hospital,"Whittlesea,Queenstown Eastern Cape",Main Road,1409,+27 40 841 0133,,-32.1697073,26.7919985
792920904,way,Martje Venter Hospital,hospital,hospital,Tarkastad,Margaret Street,5370,,,-32.0096913,26.2582227
792922373,way,Selby Hospital(Solomon Stix Morewa Memorial),hospital,hospital,"Selby, Johannesburg",Eloff Street,2001,+27114914100,https://clinix.co.za/,-26.2215911,28.0430641
792935036,way,Tshepo-Themba Private Clinic,hospital,hospital,"Dobsonville,Soweto",Cnr Braamfischer Drive & Elias Motsoaledi Road,,+27119830300,,-26.2055955,27.8744126
792943323,way,Cofimvaba Provicial Hospital,hospital,hospital,"Cofimvaba,Eastern Cape",Mzansi Road,,+27 47 874 8000,,-32.0124769,27.5835085
792946987,way,Mediclinic Stellenbosch,hospital,hospital,Stellenbosch,Elsie du Toit Street,7600,,,-33.9545332,18.8574648
792947594,way,Richmond Hospital,hospital,hospital,,,,,,-31.4087960,23.9497485
793243725,way,Mafube District Hospital,hospital,hospital,Frankfort,Kerk Street,9830,+27 58 813 1040,,-27.2791423,28.4995946
794340399,way,Eugene Marais Hospital,hospital,hospital,Pretoria,"Avenue, Les Marais",0084,,https://www.lifehealthcare.co.za/hospitals/gauteng/pretoria/life-eugene-marais-hospital/,-25.7095662,28.1939962
797177741,way,Anglo Coal Highveld Hospital,hospital,hospital,"Witbank,Emalahleni Local Municipality",Farm Klipfontein 322 J S,1034,,,-25.9167519,29.1996393
797177743,way,Witbank Provincial Hospital,hospital,hospital,Emalahleni,Cnr Mandela & Coert Steynberg Street,1034,,,-25.8770673,29.2273192
798218749,way,Pretoria Eye Institute,hospital,alternative;clinic;doctor;hospital;optometrist;pharmacy,Pretoria,"630 Francis Baard St, Arcadia, Pretoria, 0007",0083,+27 12 427 0000,http://www.eyeinstitute.co.za,-25.7474148,28.2108827
803345579,way,Drs Moses and Kathree,dentist,dentist,,Casino Road,,+27 21 393 1652,,-34.0735073,18.5624116
804618485,way,Dr RB Daya,doctors,doctor,Strandfontein,Welgelegen Avenue,7798,+27 21 393 2133,,-34.0770090,18.5560491
804634935,way,Impala Platinum Mines Hospital (Bafokeng Hospital),hospital,hospital,Rustenburg,Sun City Road,0299,,,-25.5336770,27.2012151
804697494,way,Dr Hayley James,dentist,dentist,,Dennegeur Avenue,,+27 21 393 5976,,-34.0733241,18.5481973
804701534,way,Dr Hassan Goolam,doctors,doctor,Strandfontein,Dennegeur Avenue,7798,+27 21 393 3135,,-34.0731621,18.5482747
807206651,way,Azaadville Clinic,clinic,clinic,Azaadville,Azaad Avenue,,+27 11 413 1345,,-26.1710405,27.7585381
807682158,way,Dr David Kathan,doctors,doctor,Strandfontein,Dennegeur Avenue,7798,,,-34.0695393,18.5697206
814704150,way,Medicross Family Medical Centre,,centre,,,,,,-26.7110145,27.0937904
817099100,way,Carousel View Hospice,,hospice,,,,,,-25.3118067,28.2860737
819071536,way,Sekororo Hospital,hospital,hospital,"Trichardt, Limpopo",Paul Kruger Street,0890,+27 15 383 9400,,-24.2528883,30.4478327
821523083,way,Hebron Clinic,clinic,clinic,,,,,,-25.5508838,28.0164841
821805760,way,Mediclinic Winelands Orthopaedic Hospital,hospital,hospital,Stellenbosch,Cnr. Rokewood & Saffraan Avenue,7600,+27 21 861 6300,,-33.9444559,18.8500909
823097956,way,Melomed,clinic,clinic,,,,,,-33.9840419,18.4798600
823143128,way,Fairfield Medical Suites,doctors,doctor,,,,,,-33.9865952,18.4675900
823582435,way,Melkhoutfontein Kliniek,hospital,hospital,"Still Bay East, Still Bay",Rooipitjie Avenue,6674,+27 28 754 1978,,-34.3258874,21.4190419
824788557,way,Pelikan Park Satellite Clinic,clinic,clinic,Pelican Park,Francolin Road,,,,-34.0647287,18.5271861
828694851,way,Charles Street Medical Centre,clinic,clinic,"Brooklyn, Pretoria",Justice Mahomed Street,0181,,,-25.7710339,28.2513090
833757656,way,Nizamiye Clinic,clinic,clinic,,,,,https://nizamiyecomplex.co.za/clinic/,-26.0156254,28.1294562
847525211,way,Lavender Hill Clinic,clinic,clinic,Lavender Hill,"Grindle Crescent,",7945,,,-34.0684631,18.4861342
849571031,way,Mosskem Pharmacy @ SPAR,pharmacy,pharmacy,,,,,,-34.1240054,22.1103704
853227469,way,Mabibi Hospital,hospital,,,,,,,-27.3285012,32.7309334
856164504,way,Marjorie Parrish SANTA Hospital,hospital,hospital,Port Alfred,Bathurst S,6170,,,-33.5630715,26.8794895
862926984,way,Hartbeespoort Medical Centre,clinic,clinic,Hartbeespoort,Beethoven Road,0216,,,-25.7353556,27.8963576
865934584,way,,clinic,,,,,,,-32.8851648,27.4469865
867046326,way,,hospital,hospital,,,,,,-25.7467507,28.2319520
879888285,way,Finetown Clinic,hospital,hospital,Finetown,Simmonds Street,1828,,,-26.4125102,27.8617060
883732975,way,Matibidi Hospital,hospital,hospital,Graskop,Graskop Origstad Road,1270,+27 13 769 8092,,-24.5885090,30.7696704
888145021,way,Dr. Cornel Cronjé,dentist,dentist,Montagu,Bath Street,,+27 23 614 1281,,-33.7868576,20.1203768
888146376,way,,doctors,doctor,,,,,,-33.7873867,20.1195960
888843332,way,,doctors,doctor,,,,,,-33.7937044,20.1139237
888943871,way,Dr Ben Viljoen,doctors,doctor,Pretoria,Dannhauser Avenue,,+27 12 386 4427,,-25.7405259,28.1350414
889181954,way,Dr HR Scholz,doctors,doctor,Montagu,Bath Street,6720,,,-33.7861039,20.1262065
890082670,way,Gyrotonic Montagu,,Gyrotonic_clinic,Montagu,Joubert Street,6720,,,-33.7855206,20.1210383
892541925,way,,,optometrist,,,,,,-33.7861495,20.1241055
892588088,way,,doctors,doctor,Montagu,Du Toit Street,6720,,,-33.7879296,20.1240169
892989915,way,Nkandla Hospital,hospital,hospital,Nkandla,Mbatha lane,,+27 35 833 5000,,-28.6247179,31.0862815
894641108,way,NOAH Clinic,clinic,clinic,Cape Town,Regent Street,7915,,https://www.noah.org.za/noah-health,-33.9285473,18.4523772
894929092,way,District Six Community Day Centre,clinic,yes,Cape Town,Caledon Street,8001,,,-33.9287200,18.4260753
898483870,way,Arrie Nel Pharmacy Wonderpark,clinic,clinic,"Karenpark, Pretoria North",Dieffenbachia Street,0182,+27 12 549 3349,,-25.6697123,28.1129490
899583686,way,Spencer Road Clinic,clinic,clinic,"Salt River, Cape Town",Spencer Road,7925,,,-33.9290120,18.4648327
899585048,way,Chapel Street Clinic,clinic,clinic,"Woodstock, Cape Town",Balfour Street,7925,,,-33.9288584,18.4398896
901361244,way,,doctors,,,,,,,-33.0218682,27.8553344
907974931,way,Surgery,doctors,doctor,Cape Town,Poskantoor Square,7347,+27 21 576 1720,,-33.5113623,18.4748566
909237458,way,,doctors,doctor,Pretoria,Sytze Wierda Avenue,,+27 12 386 8290,,-25.7409079,28.1378653
910650514,way,,hospital,hospital,,,,,,-28.6241358,31.0862180
914727135,way,Bluff Clinic,hospital,hospital,"Durban,Kzn",Bluff Road,4052,+27 31 466 1970,,-29.9003872,31.0260595
916377973,way,,hospital,hospital,,,,,,-27.0200073,30.8048534
921692278,way,sick bay,,yes,,,,,,-29.5993726,30.3484158
924478895,way,Scottsville Family Clinic,hospital,hospital,Pietermaritzburg,Coronation Road,3200,+27 33 342 1011; +27 33 342 1115; +27 82 7786933,,-29.6166164,30.3933699
925234592,way,Mamelodi Gardens Health Clinic,hospital,hospital,Mamelodi,Hinterland Avenue,0122,,,-25.7230512,28.3941404
925253606,way,Stanza Bopape Community Health Centre,hospital,hospital,Pretoria,Shilovhane Street,0122,,,-25.7058825,28.3942448
926404525,way,Barberton Provincial Hospital,hospital,hospital,"Barberton, Mpumalanga",Hospital Street,1300,,,-25.7823629,31.0407416
926813843,way,Dr Mary-Saskia Carpenter,,alternative,Swellendam,Siebert Street,6740,+27 73 641 7505,https://www.drmsc.co.za,-34.0223020,20.4424266
930226206,way,Tshepong Medical Centre,hospital,hospital,"Mamelodi East, Pretoria",Tsamaya Avenue,,,,-25.7130089,28.3774952
930226237,way,Phelang Private Hospital,hospital,hospital,"Mamelodi East, Pretoria",Molepo Street,0122,,,-25.7139265,28.3785251
930756163,way,Engage Mens Health Clinic,clinic,clinic,"Hatfield, Pretoria",Stanza Bopape Street,0028,,,-25.7422956,28.2447395
930890465,way,Vryburg District Hospital,hospital,hospital,Vryburg,,,,,-26.9573565,24.7154596
931173477,way,Rietfontein Community Healthcare Centre,clinic,clinic,,,,,,-26.7444873,20.0261799
931761430,way,Eersterus Clinic,clinic,clinic,Eersterust,P.S. Fourie Drive,0022,,,-25.7074116,28.3188921
932613620,way,Saps Forensic Science Lab,,laboratory,,,,,,-25.7455300,28.2164558
935683830,way,Bophelong Psychiatric Hospital,hospital,hospital,Mahikeng,,,,,-25.8862839,25.6918692
935812635,way,Victoria Itokolle Hospital,hospital,hospital,Mahikeng,Victoria Street,2745,+27 11 429 1000,https://clinix.co.za/victoria-itokolle/,-25.8594216,25.6413985
939187737,way,Zeerust Hospital,hospital,hospital,Zeerust,Hooge Street,2880,+27186429900;+27183633181,,-25.5429138,26.0651033
940675693,way,Mothibistad Shophhing Centre,hospital,hospital,,,,,,-27.3931532,23.4910565
940710928,way,Quintamed,clinic,clinic,Pellissier,Wag 'n Bietjiebos Avenue,9301,,,-29.1484168,26.1671379
941694351,way,Joe Morolong Memorial Hospital,hospital,hospital,North West Department of Health,South Street,8601,,,-26.9701800,24.7224019
945455361,way,Mogwase Health Center,clinic,clinic,,,,,,-25.2745365,27.2248829
945455363,way,Mogwase health center,clinic,clinic,,,,,,-25.2744880,27.2248514
945491007,way,De Wiekus Medical Practice,clinic,clinic,Kempton Park,De Wiekus Road,1619,+27 11 939 6090,,-26.0805705,28.2105883
945907013,way,Die Wilgers,hospital,hospital,"Wilgers Ext. 14, Pretoria",Denneboom Road,0040,+27 12 807 8100,,-25.7682021,28.3202190
948458836,way,,doctors,doctor,Pretoria,Rhys Avenue,,,,-25.7099712,28.1890315
948521146,way,Job Shimankana Tabane Hospital,hospital,hospital,Rustenburg,Cnr Bosch & Heystek Street,0299,,,-25.6783127,27.2467709
948815689,way,Tlhanane Community Health Centre,hospital,hospital,Tlhabane,Monareng Street,0299,,,-25.6379814,27.2160659
949870871,way,Mediclinic Ermelo,hospital,hospital,Ermelo,Mel Mentz Street,2356,+27 17 801 2600,https://www.mediclinic.co.za/en/ermelo/home.html,-26.5425059,29.9879824
949872706,way,Ferndale Medical Centre,doctors,,,Oak Avenue,,,,-26.1121611,27.9990729
949874445,way,Midlands Medical Centre Private Hospital,hospital,hospital,,Masukwana Street,,+27 33 341 5000,https://midlandsmedicalcentre.co.za/,-29.5927587,30.3911192
949874978,way,Newkwa Medical Centre,clinic,clinic,Durban,Inanda Road,4037,+27 31 577 2765,http://newkwa.co.za/,-29.7814978,30.9682881
952329832,way,Koster Gateway Clinic,clinic,clinic,Koster,Noord Street,,+27 14 543 2726,,-25.8561224,26.8962021
952329838,way,Koster Hospital,hospital,hospital,Koster,Noord Straat,8348,,,-25.8558022,26.8945605
956582400,way,Union Mine Hospital,hospital,hospital,,,,,,-24.9384122,27.1549523
964701680,way,Netcare Ferncrest Hospital,hospital,hospital,Tlhabane Rustenburg,Mothuka Street & Moumo Street,0309,+27 14 568 4399,https://www.netcarehospitals.co.za/Hospital/Netcare-Ferncrest-Hospital,-25.6481066,27.2138123
970842952,way,Ndlovu Medical Centre,clinic,clinic,,,,,,-25.2843867,29.1935515
972060133,way,Bafokeng Health Centre,,yes,,,,,,-25.5595818,27.1555285
976236932,way,,hospital,hospital,,,,,,-25.4518160,28.1138030
978414255,way,Block U Clinic (Sedilega Clinic),clinic,clinic,"891/1662 Block U, Mabopane",,0190,,,-25.4997758,28.0355233
978480268,way,Docters Place,doctors,doctor,,,,,,-25.5133760,28.0689515
978480298,way,Dr Lenyai,doctors,doctor,,,,,,-25.5169066,28.0564858
981519484,way,Duff Scott Hospital,hospital,hospital,,,,+27 18 484 8200,,-26.8631771,26.8020321
981914483,way,Wayeni Health Centre,clinic,clinic,,,,+27 15 873 0148,,-23.2414349,30.2195455
981925337,way,Sundumbili Community Health Centre,clinic,clinic,Mandeni,Msomuhle Road,4490,,,-29.1362900,31.4007201
981926606,way,Villiers Clinic,clinic,clinic,Villiers,Emmett Street,9840,+27 58 821 0390,,-27.0288748,28.5979446
981927133,way,Nkundusi Clinic,clinic,clinic,,,,,,-28.1461296,32.3197160
981943428,way,Jazzman Mokhothu Clinic,clinic,clinic,,,,,,-29.2573309,26.7141133
983143291,way,Shanty Clinic,clinic,clinic,Soweto,Martha Louw Street,1808,,,-26.2290422,27.9171362
983371073,way,Haviland,clinic,clinic,,,,,,-28.8544031,30.0933427
983511845,way,Park Medix Medical Centre,clinic,clinic,Bedfordview,Park Street,2007,,,-26.1780498,28.1366645
983515222,way,Lenasia Clinic,hospital,hospital,Lenasia,Nirvana Drive,1821,,,-26.3139319,27.8508769
983525960,way,Mamaila Clinic,clinic,clinic,,,,,,-23.3507858,30.2427951
983536199,way,Arwyp Medical Centre and Private Hospital,hospital,hospital,Kempton Park,Pine Avenue,,,https://www.arwyp.com/,-26.1069295,28.2335287
983707837,way,,hospital,hospital,,,,,,-26.3445131,28.2180267
983790595,way,Florianville Clinic,clinic,clinic,Florianville,Stokroos Street,8301,,,-28.7229130,24.7585257
983804746,way,Mtubatuba Clinic,clinic,clinic,,,,,,-28.4111719,32.1852382
983812606,way,Dis-Chem Medical Centre,,centre,Sandton,Rivonia Road,2057,,https://200rivoniard.co.za/,-26.0801227,28.0633092
983814604,way,Maletsatsi Mabaso Clinic,clinic,clinic,Botshabelo,,,,,-29.2548942,26.7318378
983816301,way,Stilfontein Clinic,clinic,clinic,Stilfontein,Bloem Street,2550,,,-26.8452406,26.7748591
984061549,way,,clinic,clinic,,,,,,-29.7237791,31.0182911
984189551,way,Botshilu Private Hospital,hospital,hospital,Soshanguve,Buitekant Street,0152,,,-25.4805061,28.0948164
984196111,way,Royal Bafokeng Platinum Clinic,clinic,clinic,,,,,,-25.4654881,27.1006782
984268926,way,Netcare Bell Street Hospital,hospital,hospital,,,,,,-26.0970182,27.8044092
985122123,way,General De La Rey Memorial Hospital,hospital,hospital,Lichtenburg,Thabo Mbeki Drive,2740,,,-26.1483310,26.1503517
988706997,way,Orthotic and Prosthetic Centre,hospital,hospital,Pinelands,Ext Forest Drive,7405,,,-33.9226640,18.5243065
990532830,way,,clinic,clinic,,,,,,-27.9730342,30.7380661
990532831,way,Bhekumnthetu Clinic,clinic,clinic,Zululand District,,3100,,,-27.9732648,30.7379413
990541052,way,,clinic,clinic,,,,,,-28.1280155,24.8523766
990541053,way,Pholong Hospital,clinic,clinic,,,,,,-28.1280706,24.8524473
990560550,way,Atteridgeville clinic,clinic,clinic,Pretoria,Mareka Street,0006,,,-25.7685729,28.0784821
990560551,way,,clinic,clinic,,,,,,-25.7686469,28.0784343
993216386,way,Harbour Bay Medical Centre,clinic,clinic,,,,,,-34.1705738,18.4278967
994893439,way,Dr JG Swart,doctors,doctor,Pretoria,Sapper's Contour,0081,+27 123613776,,-25.7577498,28.2737978
995008282,way,,clinic,clinic,,,,,,-25.4516727,28.1144007
995664014,way,,hospital,hospital,,,,,,-26.2742103,28.1277066
995817809,way,,clinic,clinic,,,,,,-25.7676821,28.2844737
995817813,way,SkinTruth,clinic,clinic,,,,,,-25.7677282,28.2844784
996366780,way,Springbok Hospital,hospital,hospital,Springbok,Hospitaal Street,8240,+27 27 712 2018,,-29.6609487,17.8821547
997336182,way,Ahmed Kathrada Sports Medical Centre,,centre,,,,,,-26.3267853,27.8637486
997349036,way,Changes Addiction Rehab,hospital,hospital,Randburg,Weltevreden Road Northcliff,2115,,,-26.1367447,27.9635203
997836274,way,,clinic,clinic,,,,,,-34.1480199,18.3509969
998487107,way,Lenmed Daxina Private Hospital,,hospital,"Lenasia South,",Impala Street,1829,+27 87 087 0644,https://www.lenmed.co.za/hospital/daxina-private-hospital-lenmed/,-26.3853503,27.8416643
999845774,way,Du Plessis Ortho Lab,,laboratory,,Anderson Street,0007,,,-25.7659533,28.2539920
999858876,way,Lamelle Research Laboratory,,laboratory,Pretoria,Lower Terrace Road,0007,,https://lamelle.co.za/about-us,-25.7646745,28.2546065
999866427,way,Bop Dental Group,dentist,dentist,Pretoria,The Spiral Walk Street,0007,,,-25.7646690,28.2543654
999896368,way,Medicine Developers International,pharmacy,pharmacy,Pretoria,Anderson Street,0007,,,-25.7658393,28.2519380
1002240126,way,JVV Physiotherapists Lynnwood,,physiotherapist,,,,,,-25.7614605,28.2627847
1002612696,way,Sikelela Medical & Dental Suppliers,dentist,dentist,Pretoria,Brooklyn Road,0081,,,-25.7727618,28.2533789
1003031389,way,Brooklyn MedPark,clinic,clinic,Pretoria,Olivier Street,0181,,,-25.7697429,28.2360600
1007175210,way,,,clinic,,,,,,-25.7112955,28.1950156
1007207646,way,Newcastle Private Hospital,hospital,hospital,"Newcastle, KZN",Cnr Hospital & Bird Street,2940,,,-27.7691739,29.9325282
1007401184,way,Bellville South Community Day Centre,clinic,clinic,Bellville South,Kasselsvlei Road,7530,+27 21 833 0270,https://www.westerncape.gov.za/facility/bellville-community-health-clinicclinic,-33.9153106,18.6434317
1007401242,way,,clinic,clinic,,,,,,-33.9152563,18.6427070
1009159509,way,Olifantshoek clinic Grounds;Olifantshoek clinic,clinic,clinic,"Olifantshoek,",van Riebeeck,8450,,,-23.3345224,30.2748163
1009629471,way,Rabie Rabie Community Clinic,clinic,,,,,,,-26.0194181,28.1716108
1009736836,way,Mphathi Clinic,clinic,clinic,,,,,,-28.1634411,30.2343084
1009746731,way,,pharmacy,pharmacy,,,,,,-28.1629840,30.2372755
1009858580,way,Medisphere,pharmacy,pharmacy,Cape Town,Main Road,,,,-33.9498388,18.4721998
1009918100,way,Kabokweni Docter centre,doctors,,,,,,,-25.3431983,31.1319818
1009953660,way,Clinic,hospital,hospital,,,,,,-22.9773049,30.4458289
1010000768,way,Salt River Mortuary,,centre,,,,,,-33.9328357,18.4596017
1010076178,way,slovo park clinic,hospital,hospital,springs,Durban Drive,1559,,,-26.2142145,28.4892306
1010083323,way,CLINIC,hospital,hospital,Emalahleni,Thabo Mbeki Street,1039,,,-25.8686967,29.1434181
1010873531,way,The clinic,clinic,clinic,,,,,,-25.7699489,28.2095385
1013316553,way,Westridge Clinic,clinic,clinic,,,,,,-34.0516709,18.6040094
1016858331,way,Maitland Community Health Clinic,clinic,clinic,Cape Town,Norfolk Street,,+27 21 510 6473,,-33.9220794,18.4890766
1016858332,way,Maitland Clinic,clinic,clinic,Cape Town,Norfolk Street,,+27 21 400 4333,,-33.9219792,18.4895314
1018247784,way,Maclear Hospital,hospital,hospital,Nqanqarhu,Fourie Street,,,,-31.0759670,28.3478270
1019085479,way,Orsmond TB Hospital,hospital,hospital,Kariega,John Dissel Drive,,,,-33.7474125,25.3800050
1019711737,way,Napier,clinic,clinic,,,,,,-34.4746909,19.8944755
1022251155,way,Motherwell Community Health Centre,clinic,clinic,Motherwell,Tyinira Street,,,,-33.8117651,25.5977274
1022385519,way,,clinic,clinic,,,,,,-28.3313574,28.6980134
1022385522,way,,hospital,hospital,,,,,,-28.3314180,28.6981127
1022392580,way,,hospital,hospital,,,,,,-32.0118861,26.2473636
1024096318,way,National Health Laboratory Service,doctors,laboratory,Gqeberha,Corner Buckingham/Eastbourne Road,,+27 41 3956111,https://www.nhls.ac.za/,-33.9591063,25.6006723
1024096319,way,Phinoux Pharmacy,pharmacy,pharmacy,Gqeberha,Eastbourne Road,,,,-33.9580490,25.6022960
1024780165,way,Livingstone Hospital,hospital,hospital,Gqeberha,Stanford Road,6020,,,-33.9244477,25.5709049
1025012829,way,,clinic,clinic,,,,,,-28.7580319,24.7840544
1025289455,way,,,yes,,,,,,-33.2907243,27.4733339
1025289456,way,,,yes,,,,,,-33.2907916,27.4733249
1025623949,way,Redhill Clinic,clinic,clinic,"Red Hill, Durban",Firwood Road,4051,,,-29.7779193,31.0199473
1025629062,way,Panorama Dermatology Clinic,clinic,clinic,,,,,,-33.8782770,18.5764032
1025927092,way,,hospital,hospital,,,,,,-23.2816849,30.5098343
1026500967,way,Daveyton Main Clinic,clinic,clinic,Daveyton,Bhengu Street,1520,+27 11 7477916,,-26.1522527,28.4151888
1026990320,way,Fouza Physiotherapy,,physiotherapist,Cape Town,Upper Duke Street,,,https://fouzaphysiotherapy.wixsite.com/pod47,-33.9331228,18.4448522
1027130595,way,Mandela Sisulu Clinic,clinic,clinic,"Orlando West, Soweto",Pela Street,1804,,,-26.2352325,27.9060526
1027497979,way,,clinic,clinic,,,,,,-23.2132415,30.5544821
1028437987,way,Doringbaai Satellite Clinic,clinic,clinic,,,,,https://www.westerncape.gov.za/facility/doringbaai-satellite-clinic,-31.8165557,18.2358960
1030169838,way,,clinic,clinic,,,,,,-23.2725743,30.1754030
1030169839,way,,clinic,clinic,,,,,,-23.2726501,30.1753407
1030169840,way,,clinic,clinic,,,,,,-23.2726311,30.1754698
1031620769,way,KwaNomzamo Clinic,clinic,clinic,Humansdorp,Ketse Street,,,,-34.0352180,24.7756999
1032351205,way,Delportshoop Clinic,clinic,clinic,,,,,,-28.4197942,24.3125749
1032665917,way,Ear Institute,hospital,hospital,,Cnr Glenwood Road & Alcade Road,,,,-25.7670423,28.2790703
1033129422,way,,clinic,clinic,,,,,,-25.7702826,28.0882274
1036630839,way,Richmond Hospital,hospital,hospital,"Durban Road, Richmond",,,,,-31.4090425,23.9492791
1039145140,way,,hospital,,,,,,,-25.7709205,28.2161883
1039378489,way,Stanford community clinic,hospital,hospital,Stanford,Mathilda May Street,7210,,,-34.4456665,19.4530927
1043464317,way,,clinic,clinic,,,,,,-34.1838223,22.1137772
1044495718,way,,hospital,hospital,,,,,,-25.7419404,28.1998665
1044548520,way,St. John Eye Care Centre,,optometrist,,,,,,-25.7421719,28.2020834
1044800016,way,BMR Family Health Clinic,clinic,clinic,"Winterveld, Mabopane",2141 Lebanon,0198,,,-25.4875770,28.1073689
1045123080,way,"Hlabisa, Kwazulu-Natal",clinic,clinic,"Hlabisa, Kwazulu-Natal",Saunders Street,,,,-28.3688822,32.3762941
1045123081,way,,clinic,clinic,,,,,,-28.3784611,32.3623295
1045168928,way,Masakona Clinic,clinic,clinic,,,,,,-23.2740038,30.2443913
1046247091,way,Kinnear J A,doctors,doctor,Pretoria,Haak En Steek Avenue,0182,,,-25.6866745,28.1994515
1046247105,way,Marelize Boshoff physiotherapy,,physiotherapist,Pretoria,Dirk Van Deventer Drive,0182,+27 82 820 4217,,-25.6869807,28.2022224
1046261646,way,Butterfly Centre,clinic,clinic,"Paarl, Cape Town",Sunmaid,7646,,https://www.butterflyhouse.co.za/,-33.7012665,19.0045712
1046261647,way,,clinic,clinic,,,,,,-33.7014443,19.0043672
1046536634,way,Postmasburg Hospital,hospital,hospital,Postmasburg,West End Street,8420,,,-28.3283072,23.0601391
1046547642,way,DA Maleho Clinic,clinic,clinic,,,,,,-28.3063166,26.1411631
1046547643,way,DA Maleho Clinic,clinic,clinic,,,,,,-28.3062569,26.1411369
1046871408,way,Somkhele Clinic,hospital,clinic,,,,,,-28.3307686,32.1006788
1047164103,way,,clinic,clinic,,,,,,-23.4014392,30.2745947
1047168598,way,Madwaleni Clinic,clinic,clinic,,,,,,-28.2637761,32.2220052
1047811739,way,Ampath Zuid Afrikaans Lab,,laboratory,Muckleneuk Pretoria,Bourke Street,0002,,,-25.7615523,28.2067737
1047811740,way,,,laboratory,,,,,,-25.7617032,28.2069668
1048716321,way,,,hospice,,,,,,-29.4801109,30.2106553
1049086191,way,,pharmacy,pharmacy,,,,,,-28.9486175,31.7581795
1049624811,way,Karen Cilliers,,alternative,Ceres,Alheit Street,6835,,,-33.3670427,19.3006801
1049638694,way,The White House,clinic,clinic,Centurion,Glover Avenue,0157,,,-25.8461424,28.1994107
1050093254,way,,clinic,clinic,,,,,,-29.6563492,30.3420892
1050096227,way,,clinic,clinic,,,,,,-23.4682473,30.3117738
1050096232,way,,hospital,hospital,,,,,,-23.4681105,30.3116288
1050560198,way,Davhana clinic,clinic,clinic,Thohoyandou,,,,,-23.2095504,30.4563728
1050725963,way,EASTBANK CLINIC,hospital,hospital,Alexandra,Impala Street,2014,,,-26.1067995,28.1109192
1051080061,way,Bedford Clinic,hospital,hospital,,Cole Street & Adederly street,,,,-32.6794059,26.0888520
1051223658,way,Emambedwini clinic,clinic,clinic,,,,,,-29.4756467,30.6582586
1051332896,way,Hondeklipbaai Kliniek - Medical Clinic,hospital,hospital,Hondeklip Bay,Sunnyside Street,8222,,,-30.3193174,17.2780130
1051337287,way,eMalahleni Private Hospital,hospital,hospital,eMalahleni,Mandela Street,1038,,https://emalahlenihospital.co.za,-25.8750092,29.2161491
1051870013,way,Mofolo South Clinic,clinic,clinic,"Soweto, Gauteng",Elias Motsoaledi Road,1801,+27 11 984 4050,https://www.joburg.org.za/index.php?option=com_content&id=43&Itemid=75,-26.2474532,27.8840042
1053260030,way,Agincourt Community Health Center,hospital,hospital,Acornhoek,Thulamahashe,1365,,,-24.8196541,31.2617895
1053301562,way,Chief Albert Luthuli Memorial Clinic,hospital,hospital,"Wesselsbron,welkom",3rd Avenue and vorster ave,9680,,,-27.8360684,26.3667393
1053424218,way,,hospital,hospital,,,,,,-28.6626556,24.7158260
1053428880,way,,hospital,hospital,,,,,,-34.0134561,18.6503488
1053433014,way,,hospital,hospital,,,,,,-25.3291059,26.1231587
1053574765,way,,hospital,hospital,,,,,,-33.0123004,27.8806720
1053579661,way,,hospital,hospital,,,,,,-26.2866768,28.0570663
1053966032,way,,hospital,hospital,,,,,,-28.5328730,24.5144141
1053976064,way,,hospital,hospital,,,,,,-32.4740793,24.0544420
1054039723,way,,hospital,hospital,,,,,,-28.0279180,32.1598619
1054143937,way,,hospital,hospital,,,,,,-25.4912820,28.0943154
1054156846,way,,hospital,hospital,,,,,,-27.6530464,27.2300898
1054426860,way,,hospital,hospital,,,,,,-28.7118160,24.7159270
1057198201,way,Walmer 14th Avenue Clinic,hospital,hospital,Gqeberha,14th Avenue,6070,+27 41 367 2287,,-33.9822554,25.5630264
1059407088,way,,hospital,hospital,,,,,,-28.7060380,20.9550174
1060120456,way,Jamestown Provincial Aided Hospital,hospital,hospital,Jamestown,Hills Street,,,https://www.echealth.gov.za/,-31.1236723,26.8075476
1060193292,way,Thulamahashe Community Health Centre,hospital,hospital,thulamahashe,,1365,,,-24.7273114,31.2073878
1060376545,way,,hospital,hospital,,,,,,-25.7671309,28.2240506
1062257272,way,,hospital,hospital,,,,,,-28.3673353,32.1741229
1062260588,way,,hospital,hospital,,,,,,-26.1226812,27.9757939
1062349192,way,Life Poortview,hospital,hospital,"Poortview, Roodepoort,",Malcolm Road,1724,,,-26.0894028,27.8519460
1062395929,way,Tiyani Health Centre,hospital,hospital,Thohoyandou,"Tiyani Village,",,,,-23.3077615,30.2946845
1062398425,way,Dr. Abdurahman Community Health Clinic,clinic,clinic,,,,,,-33.9589302,18.5180245
1062584048,way,Melomed Gatesville Private Hospital,hospital,hospital,,,,,https://www.melomed.co.za/melomedgatesville.asp,-33.9704588,18.5330588
1065736915,way,Medwell SA,clinic,clinic,,,,,,-29.8804264,30.9259365
1068784749,way,,hospital,hospital,,,,,,-25.3105446,28.9436416
1068801010,way,Kgatelopele Wellness Centre,clinic,clinic,Mahikeng,Hector Peterson Street,,,,-25.8343759,25.6057130
1079201294,way,Riverside Cottage Clinic,doctors,doctor,Cape Town,Rosendale Road,,,,-33.9629207,18.4705127
1083634599,way,,hospital,hospital,,,,,,-29.8706667,30.8309068
