FacilityId,FacilityName,Province,District,SubDistrict,facility_type,ownership,latitude,longitude,address,ideal_clinic_score,ideal_clinic_category,email,contact_person,hprs_status,wbot_teams,momconnect,medicine_stock_mgmt,ccmdd_linked,registered_patients
825433,Sehlale Clinic,Limpopo Province,Capricorn District Municipality,Polokwane Local Municipality,Clinic,Gov Province,-23.9984,29.8061,Ga-Molepo,60,Not achieved,NONE,C.M. Lamola,Yes,,,,Yes,
305633,Sekgakgapeng Clinic,Limpopo Province,Waterberg District Municipality,Mogalakwena Local Municipality,Clinic,Gov Province,-24.1733,28.9659,Sekgakgapeng,65,Not achieved,NONE,S.K Monkwe,Yes,,,,Yes,
243206,Sekgopo Clinic,Limpopo Province,Mopani District Municipality,Greater Letaba Local Municipality,Clinic,Gov Province,-23.617856,29.981501,Ga-Kgapane,72,Silver,,0,Yes,,,,Yes,
502024,Sekororo Clinic,Limpopo Province,Mopani District Municipality,Maruleng Local Municipality,Clinic,Gov Province,-24.215049,30.406407,TRICHARDTSDAL,85,Gold,NONE,0,Yes,,,,Yes,
238506,Sekororo Gateway Clinic,Limpopo Province,Mopani District Municipality,Maruleng Local Municipality,Clinic,Gov Province,-24.252239,30.448293,TRICHARDTIDAM,60,Not achieved,NONE,0,Yes,,,,No,
751024,Selala Clinic,Limpopo Province,Sekhukhune District Municipality,Fetakgomo-Greater Tubatse Local Municipality,Clinic,Gov Province,-24.506717,30.136819,Ga-selewa Driekop,53,Not achieved,NONE,,Yes,,,,Yes,
472815,Seleka Clinic,Limpopo Province,Waterberg District Municipality,Lephalale Local Municipality,Clinic,Gov Province,-23.2148,27.9082,SELEKA,60,Not achieved,NONE,SHONGOANE M.R,Yes,,,,Yes,
423624,Selepe Clinic,Limpopo Province,Sekhukhune District Municipality,Fetakgomo-Greater Tubatse Local Municipality,Clinic,Gov Province,-24.349005,29.923867,Ga-Selepe Atok,82,Gold,NONE,,Yes,,,,Yes,
145124,Sello-Moloto Clinic,Limpopo Province,Capricorn District Municipality,Polokwane Local Municipality,Clinic,Gov Province,-23.6252,29.2456,N/a Sello Moloto Clinic Moletie Monyoaneng,83,Gold,NONE,S.A Mpebe,Yes,,,,Yes,
656651,Seloane Clinic,Limpopo Province,Mopani District Municipality,Ba-Phalaborwa Local Municipality,Clinic,Gov Province,-23.695449,30.92735,Seloane,80,Silver,NONE,M.N. Malatji,Yes,,,,Yes,
487515,Semenya Clinic,Limpopo Province,Capricorn District Municipality,Polokwane Local Municipality,Clinic,Gov Province,-23.6966,29.4067,POLOKWANE,74,Silver,NONE,0,Yes,,,,Yes,
251251,Senobela Clinic,Limpopo Province,Mopani District Municipality,Greater Letaba Local Municipality,Clinic,Gov Province,-23.551644,30.397511,Shotong village Ga-Kgapane,57,Not achieved,NONE,MOSEHLA KR,Yes,,,,Yes,
663315,Seobi-Dikgale Clinic,Limpopo Province,Capricorn District Municipality,Polokwane Local Municipality,Clinic,Gov Province,-23.8007,29.7506,8 MONKWENG,51,Not achieved,,SR M.S KHESWA,Yes,,,,Yes,
824760,Sephaku Clinic,Limpopo Province,Sekhukhune District Municipality,Elias Motsoaledi Local Municipality,Clinic,Gov Province,-25.021343,29.668677,59 Madelq Stards,83,Not achieved,,P.Mnisi,Yes,,,,Yes,
152215,Sereni Clinic,Limpopo Province,Vhembe District Municipality,Makhado Local Municipality,Clinic,Gov Province,-23.2738,30.176846,,64,Not achieved,,M.E. Mufamadi,No,,,,Yes,
778024,Seroka Clinic,Limpopo Province,Sekhukhune District Municipality,Fetakgomo-Greater Tubatse Local Municipality,Clinic,Gov Province,-24.506833,29.929771,Ge-Serota Lefalane,76,Silver,NONE,,Yes,,,,Yes,
129306,Seshego I Clinic,Limpopo Province,Capricorn District Municipality,Polokwane Local Municipality,Clinic,Gov Province,-23.8549,29.3965,BOOKELO STREET SESHEGO,58,Not achieved,,,Yes,,,,Yes,
454124,Seshego II Clinic,Limpopo Province,Capricorn District Municipality,Polokwane Local Municipality,Clinic,Gov Province,-23.8462,29.3914,SESHEGO,62,Not achieved,,M.M. Meso,Yes,,,,Yes,
457142,Seshego III Clinic,Limpopo Province,Capricorn District Municipality,Polokwane Local Municipality,Clinic,Gov Province,-23.8413,29.3865,Seshego 3,59,Not achieved,NONE,M.M. Meso,Yes,,,,Yes,
668242,Seshego IV Clinic,Limpopo Province,Capricorn District Municipality,Polokwane Local Municipality,Clinic,Gov Province,-23.8472,29.3723,523 zone 4 SESHEGO,85,Gold,,,Yes,,,,Yes,
602651,Setlabosoane Clinic,Limpopo Province,Sekhukhune District Municipality,Makhuduthamaga Local Municipality,Clinic,Gov Province,-24.674111,29.469798,Setlabosoane,65,Not achieved,NONE,M.F.Matabane,Yes,,,,Yes,
566851,Settlers Clinic,Limpopo Province,Waterberg District Municipality,Bela-Bela Local Municipality,Clinic,Gov Province,-24.9604,28.5393,White street Settlers,66,Not achieved,,,Yes,,,,Yes,
216124,Shakadza Clinic,Limpopo Province,Vhembe District Municipality,Musina Local Municipality,Clinic,Gov Province,-22.61592,30.55628,shakadza,61,Not achieved,NONE,tshimauswu TS,Yes,,,,Yes,
342315,Shayandima Clinic,Limpopo Province,Vhembe District Municipality,Thulamela Local Municipality,Clinic,Gov Province,-23.00511,30.42669,ZENE 4 MAYANDINE,73,Silver,NONE,,Yes,,,,Yes,
766751,Shigalo Clinic,Limpopo Province,Vhembe District Municipality,Collins Chabane Local Municipality,Clinic,Gov Province,-22.92442,30.72275,MALAMULELE TOWNSHIP,84,Gold,NONE,DANISA IRENE CHAUKE,Yes,,,,Yes,
777224,Shikhumba Clinic,Limpopo Province,Mopani District Municipality,Greater Giyani Local Municipality,Clinic,Gov Province,-23.495165,30.885211,shikhumba village giyani,57,Not achieved,NONE,,Yes,,,,Yes,
612351,Shikundu Clinic,Limpopo Province,Vhembe District Municipality,Collins Chabane Local Municipality,Clinic,Gov Province,-22.82914,30.83439,Shikudu,85,Gold,NONE,NOVHELA T.G,Yes,,,,Yes,
533751,Shiluvana CHC,Limpopo Province,Mopani District Municipality,Greater Tzaneen Local Municipality,Community Health Centre,Gov Province,-24.043307,30.27396,Ezekhaya farm Shiluvana,79,Not achieved,NONE,M4shwana J E,Yes,,,,Yes,
825860,Shingwedzi Clinic,Limpopo Province,Vhembe District Municipality,Collins Chabane Local Municipality,Clinic,Gov Province,-23.00139,30.73722,MALAMULELE,72,Silver,NONE,B.T CHABANE,Yes,,,,Yes,
531324,Shitlakati Clinic,Limpopo Province,Mopani District Municipality,Greater Giyani Local Municipality,Clinic,Gov Province,-23.660889,30.881257,n/a Giyani,77,Not achieved,NONE,Thandi N Maswangany5,Yes,,,,Yes,
978215,Shivulani Clinic,Limpopo Province,Mopani District Municipality,Greater Giyani Local Municipality,Clinic,Gov Province,-23.14178,30.702077,malamulele,85,Gold,NONE,GK Sono,Yes,,,,Yes,
308342,Shongoane Clinic,Limpopo Province,Waterberg District Municipality,Lephalale Local Municipality,Clinic,Gov Province,-23.5677,28.1037,"Shongoane Village, Sandrivier Section",65,Not achieved,NONE,,Yes,,,,Yes,
453833,Shotong Clinic,Limpopo Province,Mopani District Municipality,Greater Letaba Local Municipality,Clinic,Gov Province,-23.631068,30.297943,shotong village ga-kgapane,68,Not achieved,NONE,,Yes,,,,Yes,
277333,Sibasa Clinic,Limpopo Province,Vhembe District Municipality,Thulamela Local Municipality,Clinic,Gov Province,-22.94645,30.49146,MPHEPHE STREET SIBASA,72,Not achieved,NONE,,Yes,,,,Yes,
420315,Skimming Clinic,Limpopo Province,Mopani District Municipality,Greater Giyani Local Municipality,Clinic,Gov Province,-23.430395,30.560986,Sekhimini,59,Not achieved,NONE,E.R. Mashoanganyi,Yes,,,,Yes,
757560,Slypsteen Clinic,Limpopo Province,Capricorn District Municipality,Lepelle-Nkumpi Local Municipality,Clinic,Gov Province,-24.4459,29.4057,MAPHAPJAKING,83,Gold,,M.H. Thole,Yes,,,,Yes,
833124,Smugglers Union Clinic,Limpopo Province,Capricorn District Municipality,Lepelle-Nkumpi Local Municipality,Clinic,Gov Province,-24.5378,29.4308,Gompies,63,Not achieved,NONE,M.H. Thole,Yes,,,,Yes,
921715,Soetfontein Clinic,Limpopo Province,Capricorn District Municipality,Polokwane Local Municipality,Clinic,Gov Province,-24.1,29.6062,POLOKWANE,69,Not achieved,NONE,M.F. Seema,Yes,,,,Yes,
858151,Sophia/Sekwai Clinic,Limpopo Province,Mopani District Municipality,Maruleng Local Municipality,Clinic,Gov Province,-24.234007,30.405668,Sofaya,53,Not achieved,NONE,R.P. Komana,Yes,,,,Yes,
201860,Spitspunte Clinic,Limpopo Province,Sekhukhune District Municipality,Ephraim Mogale Local Municipality,Clinic,Gov Province,-24.969127,28.928214,1001 Main Street Spitspunte,83,Gold,NONE,,Yes,,,,Yes,
219724,Rita's Gateway Clinic,Limpopo Province,Sekhukhune District Municipality,Makhuduthamaga Local Municipality,Clinic,Gov Province,-24.843846,29.805907,Glencowies,64,Not achieved,NONE,M.M.Tsokela,Yes,,,,Yes,
921760,Steenbokpan Clinic,Limpopo Province,Waterberg District Municipality,Lephalale Local Municipality,Clinic,Gov Province,-23.715,27.2786,STEENBOKPAN Steenbokpan,52,Not achieved,NONE,,Yes,,,,Yes,
398242,Sterkspruit Clinic,Limpopo Province,Sekhukhune District Municipality,Fetakgomo-Greater Tubatse Local Municipality,Clinic,Gov Province,-24.526447,30.697982,Phiring Village Ohrigstad,53,Not achieved,NONE,,Yes,,,,Yes,
773542,Sterkstroom Clinic,Limpopo Province,Vhembe District Municipality,Thulamela Local Municipality,Clinic,Gov Province,-22.87139,30.6475,MALAVUWE VILLAGE Sterkstroom,83,Gold,NONE,,Yes,,,,Yes,
688351,Sterkwater Clinic,Limpopo Province,Waterberg District Municipality,Mogalakwena Local Municipality,Clinic,Gov Province,-24.0584,28.8165,STERKWATER STERKWATER,70,Not achieved,NONE,,Yes,,,,Yes,
475233,Straighthardt Clinic,Limpopo Province,Vhembe District Municipality,Makhado Local Municipality,Clinic,Gov Province,-22.75641,30.14398,STRAIGHTHARD VILLAGE DZANANI 0955,91,Gold,NONE,,Yes,,,,Yes,
114260,Swaranang Clinic,Limpopo Province,Sekhukhune District Municipality,Fetakgomo-Greater Tubatse Local Municipality,Clinic,Gov Province,-24.509188,30.647192,Ohriqstad,74,Not achieved,NONE,0,Yes,,,,Yes,
214260,Swartklip Clinic,Limpopo Province,Waterberg District Municipality,Thabazimbi Local Municipality,Clinic,Gov Province,-24.9378,27.1557,16 Hospital Swartklip Swartklip,64,Not achieved,,,Yes,,,,Yes,
816242,Strydenburg Clinic,Northern Cape Province,Pixley ka Seme District Municipality,Thembelihle Local Municipality,Clinic,Gov Province,-29.6375,23.66894,Kliniek street,87,Gold,,,Yes,,,,Yes,
275806,Sutherland CHC,Northern Cape Province,Namakwa District Municipality,Karoo Hoogland Local Municipality,Community Health Centre,Gov Province,-32.397494,20.658374,Theron Street Sutherland,70,Not achieved,NONE,,Yes,,,,Yes,
634324,Sabalele Clinic,Eastern Cape Province,Chris Hani District Municipality,Intsika Yethu Local Municipality,Clinic,Gov Province,-32.1065,27.45624,,91,Gold,NONE,T Mgweba,Yes,,,,Yes,
855242,Sada Clinic,Eastern Cape Province,Chris Hani District Municipality,Enoch Mgijima Local Municipality,Clinic,Gov Province,-32.20266,26.81047,134 Bowkers street Whittlesea Whittlesea,82,Gold,,,Yes,,,,Yes,
392033,Sanddrif Clinic,Eastern Cape Province,Sarah Baartman District Municipality,Kou-Kamma Local Municipality,Clinic,Gov Province,-33.99012,23.9695,Nompumelelo Village Sandriff,61,Not achieved,NONE,,Yes,,,,Yes,
474915,Sangoni Clinic,Eastern Cape Province,Oliver Tambo District Municipality,King Sabata Dalindyebo Local Municipality,Clinic,Gov Province,-31.69069,28.77252,SITIBE CLINIC MTHATHA,64,Not achieved,NONE,NORAH DLANGAMANDLA,Yes,,,,Yes,
372224,Schauderville Clinic,Eastern Cape Province,Nelson Mandela Bay Municipality,Nelson Mandela C Health sub-District,Clinic,Gov Province,-33.93318,25.57539,High Held Road Schauder,76,Not achieved,schauderclinicschn@mandelametro.gov.za,,Yes,,,,Yes,
475433,Sebeni Clinic,Eastern Cape Province,Alfred Nzo District Municipality,Ntabankulu Local Municipality,Clinic,Gov Province,-30.95976,29.302952,MBANGWENI A/A,64,Not achieved,,ESTHER NOGABATHA SIKUNDA,No,,,,Yes,
129342,Seqhobong Clinic,Eastern Cape Province,Joe Gqabi District Municipality,Elundini Local Municipality,Clinic,Gov Province,-30.6892,28.50994,SEQHOBONG MT FLETCHER,50,Not achieved,,,No,,,,Yes,
433215,Settlers Day Hospital,Eastern Cape Province,Sarah Baartman District Municipality,Makana Local Municipality,Community Health Centre,Gov Province,-33.30777,26.5335,1 Cobden Hospital Grahamstown,84,Gold,NONE,,Yes,,,,Yes,
317233,Seymour Clinic,Eastern Cape Province,Amathole District Municipality,Raymond Mhlaba Local Municipality,Clinic,Gov Province,-32.5507,26.7662,52 Oakfield Street Seymour,69,Not achieved,NONE,,Yes,,,,Yes,
141524,Shawbury Clinic,Eastern Cape Province,Oliver Tambo District Municipality,Mhlontlo Local Municipality,Clinic,Gov Province,-31.23101,28.95821,SHAWBURY,84,Silver,NONE,N.H. NJIKELA,Yes,,,,Yes,
114506,Shepherds Hope Clinic,Eastern Cape Province,Alfred Nzo District Municipality,Matatiele Local Municipality,Clinic,Gov Province,-30.3491,28.5923,Matatiele - Mhloloaneng,84,Gold,NONE,Mr. M.P. Tshaka,Yes,,,,Yes,
653842,Sheshegu Clinic,Eastern Cape Province,Amathole District Municipality,Raymond Mhlaba Local Municipality,Clinic,Gov Province,-32.9013,26.785,Seshengu,60,Not achieved,NONE,N. Booi,Yes,,,,Yes,
684151,Shiloh Clinic,Eastern Cape Province,Chris Hani District Municipality,Enoch Mgijima Local Municipality,Clinic,Gov Province,-32.20041,26.82721,Springrove Village Whittlesea,81,Not achieved,NONE,M.N.Khohlu,Yes,,,,Yes,
877960,Shornville Clinic,Eastern Cape Province,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,Clinic,Gov Province,-32.89744,27.3988,Buffalo Road Schornville King Williams Town,45,Not achieved,,,Yes,,,,Yes,
462642,Sidwadweni Clinic,Eastern Cape Province,Oliver Tambo District Municipality,Mhlontlo Local Municipality,Clinic,Gov Province,-31.3564,28.83616,SIDWADWENI LOCATION TSOLO,66,Not achieved,,,Yes,,,,Yes,
578442,Sifonondile Clinic,Eastern Cape Province,Chris Hani District Municipality,Sakhisizwe Local Municipality,Clinic,Gov Province,-31.46144,27.63194,Sifondile Location 0,47,Not achieved,NONE,,Yes,,,,Yes,
973424,Sigidi Clinic,Eastern Cape Province,Alfred Nzo District Municipality,Ntabankulu Local Municipality,Clinic,Gov Province,-30.941658,29.348922,MBANGWENI A/A TABANKULU,67,Not achieved,NONE,,Yes,,,,Yes,
573415,Silvertown Clinic,Eastern Cape Province,Nelson Mandela Bay Municipality,Nelson Mandela B Health sub-District,Clinic,Gov Province,-33.82659,25.4022,90 Mondile Street Kwanobuhle Uitenhage,64,Not achieved,silvertonclinicschn@mandelametro.gov.za,,Yes,,,,Yes,
287824,Sinebhongo Clinic,Eastern Cape Province,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,Clinic,Gov Province,-32.98183,27.85751,68217 Road of Good Hope Amalinda,80,Silver,NONE,,Yes,,,,Yes,
265024,Sinqumeni Clinic,Eastern Cape Province,Chris Hani District Municipality,Engcobo Local Municipality,Clinic,Gov Province,-31.41839,28.26301,SINQUMENI A/A UGIE,60,Not achieved,NONE,KM DYANI,Yes,,,,No,
251024,Sitebe Clinic,Eastern Cape Province,Oliver Tambo District Municipality,King Sabata Dalindyebo Local Municipality,Clinic,Gov Province,-31.88295,28.58088,SITIBE CLINIC MTHATHA,78,Not achieved,NONE,,Yes,,,,Yes,
568715,Soga Clinic,Eastern Cape Province,Amathole District Municipality,Mbhashe Local Municipality,Clinic,Gov Province,-32.0307,28.7386,Muller Mission Location Elliotdale,29,Not achieved,NONE,,Yes,,,,Yes,
100942,Sonwabile Clinic,Eastern Cape Province,Joe Gqabi District Municipality,Elundini Local Municipality,Clinic,Gov Province,-31.06373,28.33443,OPPERVILLE MACLEAR,63,Not achieved,NONE,,Yes,,,,Yes,
838951,Sonwabo Zandile Clinic,Eastern Cape Province,Joe Gqabi District Municipality,Senqu Local Municipality,Clinic,Gov Province,-30.96404,27.60051,Cnr Hardie and Botha Street,78,Silver,NONE,,Yes,,,,Yes,
637633,SOS Clinic,Eastern Cape Province,Oliver Tambo District Municipality,King Sabata Dalindyebo Local Municipality,Clinic,Gov Province,-31.6222,28.74536,22 AMOZON SIDWADWA MTHATHA,68,Not achieved,NONE,,Yes,,,,Yes,
885151,Soto Clinic,Eastern Cape Province,Amathole District Municipality,Great Kei Local Municipality,Clinic,Gov Province,-32.7005,28.1309,Soto Village East London,61,Not achieved,,,Yes,,,,Yes,
453851,Soweto Clinic,Eastern Cape Province,Nelson Mandela Bay Municipality,Nelson Mandela A Health sub-District,Clinic,Gov Province,-33.85994,25.56761,Mbana Street Zwide,66,Not achieved,sowetoclinicschn@mandelametro.gov.za,,Yes,,,,Yes,
530215,Springrove Clinic,Eastern Cape Province,Chris Hani District Municipality,Enoch Mgijima Local Municipality,Clinic,Gov Province,-32.11072,26.46308,Springrove Vill Cradock,93,Platinum,NONE,,Yes,,,,Yes,
601033,Springs Clinic,Eastern Cape Province,Amathole District Municipality,Mnquma Local Municipality,Clinic,Gov Province,-32.4584,28.0785,DYOSINI A/A BUTTERWORTH BUTTERWORTH,67,Not achieved,NONE,,Yes,,,,No,
849033,Gida Gateway Clinic,Eastern Cape Province,Amathole District Municipality,Amahlathi Local Municipality,Clinic,Gov Province,-32.6737,27.1442,Cata Road Keiskammahoek,63,Not achieved,NONE,Mr P.  Monki,Yes,,,,Yes,
517751,Augustine's Clinic,Eastern Cape Province,Joe Gqabi District Municipality,Elundini Local Municipality,Clinic,Gov Province,-31.22426,28.60248,SOLOMZI LOCATION TSOLO,75,Silver,NONE,LM GQOLA,Yes,,,,No,
814724,Barnabas Gateway Clinic,Eastern Cape Province,Oliver Tambo District Municipality,Nyandeni Local Municipality,Clinic,Gov Province,-31.56429,29.11617,PORT ST JOHNS ROAD Libode,66,Not achieved,NONE,N MGWILI,Yes,,,,Yes,
760860,Elizabeth's Gateway Clinic,Eastern Cape Province,Oliver Tambo District Municipality,Ingquza Hill Local Municipality,Clinic,Gov Province,-31.35999,29.56554,Next to The Hospital In Lusiksiki,64,Not achieved,,,Yes,,,,Yes,
822433,Francis Bay Clinic,Eastern Cape Province,Sarah Baartman District Municipality,Kouga Local Municipality,Clinic,Gov Province,-34.17469,24.818,90Ceelbeek Str. Sea vista 0,78,Silver,NONE,,Yes,,,,Yes,
210860,Lucy's Gateway Clinic,Eastern Cape Province,Oliver Tambo District Municipality,Mhlontlo Local Municipality,Clinic,Gov Province,-31.30044,28.63081,ST CUTHBERTS MISSION ST CUTHBERTS,71,Not achieved,,,Yes,,,,Yes,
378260,Mark's Clinic,Eastern Cape Province,Chris Hani District Municipality,Intsika Yethu Local Municipality,Clinic,Gov Province,-32.03208,27.39759,n/a St. Mark's,77,Not achieved,NONE,T Mgweba,Yes,,,,Yes,
952524,Matthew's Clinic,Eastern Cape Province,Amathole District Municipality,Amahlathi Local Municipality,Clinic,Gov Province,-32.6477,27.18104,St.Matthews village Keiskammahoek,79,Not achieved,NONE,,Yes,,,,Yes,
468251,Michael's Clinic,Eastern Cape Province,Joe Gqabi District Municipality,Senqu Local Municipality,Clinic,Gov Province,-30.4714,27.44153,ST MICHAELS VILLAGE UMBIHLI LOCATION STERKSPRUIT,59,Not achieved,NONE,,Yes,,,,No,
367133,Patrick's Gateway Clinic,Eastern Cape Province,Alfred Nzo District Municipality,Mbizana Local Municipality,Clinic,Gov Province,-30.86468,29.85231,HOSPITAL ROAD BIZANA 4800 BIZANA,80,Silver,,,Yes,,,,No,
238233,Stanford Terrace Clinic,Eastern Cape Province,Oliver Tambo District Municipality,King Sabata Dalindyebo Local Municipality,Clinic,Gov Province,-31.58624,28.784,STANFORD TERRACE MTHATHA MTHATHA,61,Not achieved,,,Yes,,,,Yes,
832324,Station Hill Clinic,Eastern Cape Province,Sarah Baartman District Municipality,Ndlambe Local Municipality,Clinic,Gov Province,-33.58178,26.89301,09 Tern Street Port Alfred,57,Not achieved,NONE,,Yes,,,,Yes,
566724,Sterkspruit Town Clinic,Eastern Cape Province,Joe Gqabi District Municipality,Senqu Local Municipality,Clinic,Gov Province,-30.5331,27.35308,ZWELITSHA STERKSPRUIT,89,Silver,NONE,,Yes,,,,Yes,
230251,Sterkstroom Clinic,Eastern Cape Province,Chris Hani District Municipality,Enoch Mgijima Local Municipality,Clinic,Gov Province,-31.55315,26.55346,13 Le Grange Street Sterstroom,86,Not achieved,NONE,,Yes,,,,Yes,
283306,Stutterheim Clinic,Eastern Cape Province,Amathole District Municipality,Amahlathi Local Municipality,Clinic,Gov Province,-32.5694,27.4265,21 Long Street Stutterheim,93,Platinum,NONE,,Yes,,,,Yes,
390642,Sunduza Clinic,Eastern Cape Province,Joe Gqabi District Municipality,Senqu Local Municipality,Clinic,Gov Province,-30.61558,27.39122,SUNDUZA CLINIC STERKSPRUIT,30,Not achieved,NONE,,Yes,,,,No,
506360,Sundwana Clinic,Eastern Cape Province,Amathole District Municipality,Mbhashe Local Municipality,Clinic,Gov Province,-32.0161,28.5535,n/a Mbashe,70,Not achieved,NONE,AN Demane,Yes,,,,Yes,
569851,Swartwater Clinic,Eastern Cape Province,Chris Hani District Municipality,Emalahleni Local Municipality,Clinic,Gov Province,-31.6666,26.83134,Swartwater Local Service Area Queenstown,51,Not achieved,NONE,Dlisana. N,Yes,,,,Yes,
213124,Sweetwaters Clinic,Eastern Cape Province,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,Clinic,Gov Province,-32.9016,27.4156,Main Road Sweetwaters King Williams Town King Will,43,Not achieved,,,Yes,,,,Yes,
884424,Sarah Strauss Clinic,Northern Cape Province,Zwelentlanga Fatman Mgcawu District Municipality,Dawid Kruiper Local Municipality,Clinic,Gov Province,-28.454,21.2076,Leeukop str. RosedaleUpington,84,Silver,NONE,,Yes,,,,Yes,
628642,Seoding Clinic,Northern Cape Province,John Taolo Gaetsewe District Municipality,Ga-Segonyana Local Municipality,Clinic,Gov Province,-27.3953,23.4326,Main Street Kuruman,40,Not achieved,,J.M Motaling,No,,,,Yes,
881515,Springbok Clinic,Northern Cape Province,Namakwa District Municipality,Nama Khoi Local Municipality,Clinic,Gov Province,-29.667723,17.883152,BRVGWEG1 Sternkorf,61,Not achieved,NONE,P. Meyer,Yes,,,,Yes,
485051,Steinkopf Clinic,Northern Cape Province,Namakwa District Municipality,Nama Khoi Local Municipality,Clinic,Gov Province,-29.260459,17.732524,BRVGWEG1 Sternkorf None,63,Not achieved,None,,Yes,,,,Yes,
242151,Sandfontein Clinic,North West Province,Bojanala Platinum District Municipality,Moses Kotane Local Municipality,Clinic,Gov Province,-25.1871,27.2662,Mogwase,57,Not achieved,,L.P Sitsila,Yes,,,,Yes,
535233,Sannieshof CHC,North West Province,Ngaka Modiri Molema District Municipality,Tswaing Local Municipality,Community Health Centre,Gov Province,-26.5236,25.8026,45 Boven Sannieshof,63,Not achieved,emongala@nwpg.gov.za,,Yes,,,,Yes,
952415,Schweizer-Reneke Town Clinic,North West Province,Dr Ruth Segomotsi Mompati District Municipality,Mamusa Local Municipality,Clinic,Gov Province,-27.191338,25.328813,21 Buiten Street Scweizer Reneke,94,Platinum,,,Yes,,,,Yes,
969715,Segametsi Mogaetsho Clinic,North West Province,Dr Kenneth Kaunda District Municipality,Maquassi Hills Local Municipality,Clinic,Gov Province,-27.32711,25.98083,2086 Mogokare street Lebaleng,83,Silver,,,Yes,,,,Yes,
683851,Segwaelane Clinic,North West Province,Bojanala Platinum District Municipality,Madibeng Local Municipality,Clinic,Gov Province,-25.6654,27.60996,Brits,70,Not achieved,,L.S Mahuma,Yes,,,,Yes,
865315,Seolong Clinic,North West Province,Bojanala Platinum District Municipality,Moses Kotane Local Municipality,Clinic,Gov Province,-25.1452,26.8255,Sesobe Village Mogwase,44,Not achieved,,J.K Seleka,Yes,,,,Yes,
349433,Seraleng Clinic,North West Province,Bojanala Platinum District Municipality,Rustenburg Local Municipality,Clinic,Gov Province,-25.6129,27.251759,"Ramontsheng street, Rustenburg",52,Not achieved,,J.M Sibanda,Yes,,,,Yes,
505324,Sesobe Clinic,North West Province,Bojanala Platinum District Municipality,Moses Kotane Local Municipality,Clinic,Gov Province,-25.0408,26.4295,Sesobe village Madikwe,75,Silver,,,Yes,,,,Yes,
232015,Setabeng Clinic,North West Province,Dr Ruth Segomotsi Mompati District Municipality,Kagisano-Molopo Local Municipality,Clinic,Gov Province,-25.901644,23.503621,Setabeng Clinic Ganyesa,66,Not achieved,,,Yes,,,,Yes,
648333,Setlagole Clinic,North West Province,Ngaka Modiri Molema District Municipality,Ratlou Local Municipality,Clinic,Gov Province,-26.3033,25.1284,madibogo Village,88,Gold,NONE,Kedinetse sdwnari Brodie,Yes,,,,Yes,
774733,Setlopo Clinic,North West Province,Ngaka Modiri Molema District Municipality,Mahikeng Local Municipality,Clinic,Gov Province,-25.9329,25.6556,Bakang P.Sch Street Mmabatho,53,Not achieved,,,Yes,,,,Yes,
995124,Sifikile Clinic,North West Province,Bojanala Platinum District Municipality,Moses Kotane Local Municipality,Clinic,Gov Province,-24.988285,27.188235,Kgosing Section,52,Not achieved,,S.S Matshe,No,,,,Yes,
495124,Siga Clinic,North West Province,Bojanala Platinum District Municipality,Moses Kotane Local Municipality,Clinic,Gov Province,-25.1945,26.5912,Kgosing Section Siga Village,54,Not achieved,,,Yes,,,,Yes,
415142,Silverkrans Clinic,North West Province,Bojanala Platinum District Municipality,Moses Kotane Local Municipality,Clinic,Gov Province,-25.4937,26.6249,Ramaane Section Silwerkraans,44,Not achieved,,,Yes,,,,Yes,
308042,Sonop Clinic,North West Province,Bojanala Platinum District Municipality,Madibeng Local Municipality,Clinic,Gov Province,-25.6481,27.6978,Wolhuteskop Road Sonop,58,Not achieved,NONE,,Yes,,,,Yes,
637524,Soutpansleegte Clinic,North West Province,Bojanala Platinum District Municipality,Moretele Local Municipality,Clinic,Gov Province,-25.1684,27.9056,"Main Street, Swartdam Village",71,Not achieved,,Tladi Tebogo Glady,Yes,,,,Yes,
665906,Stella CHC,North West Province,Dr Ruth Segomotsi Mompati District Municipality,Naledi Local Municipality,Community Health Centre,Gov Province,-26.548654,24.859325,Stella street Stella,83,Silver,NONE,,Yes,,,,Yes,
678142,Steve Tshwete Clinic,North West Province,Dr Kenneth Kaunda District Municipality,JB Marks Local Municipality,Clinic,Gov Province,-26.72396,27.02038,Mogocodi street Ikageng location,81,Silver,,,Yes,,,,Yes,
474051,Stilfontein Clinic,North West Province,Dr Kenneth Kaunda District Municipality,City of Matlosana Local Municipality,Clinic,Gov Province,-26.84464,26.77521,Bloem street Stilfontein,83,Silver,,,Yes,,,,Yes,
421151,Supingstad Clinic,North West Province,Ngaka Modiri Molema District Municipality,Ramotshere Moiloa Local Municipality,Clinic,Gov Province,-24.7889,26.0534,Village,56,Not achieved,,0,Yes,,,,Yes,
141142,Swartdam (Rekopantswe) Clinic,North West Province,Bojanala Platinum District Municipality,Moretele Local Municipality,Clinic,Gov Province,-25.2974,28.055,Main Street Swartdam Village Hammanskraal,80,Not achieved,,,Yes,,,,Yes,
376751,Swartruggens CHC,North West Province,Bojanala Platinum District Municipality,Kgetlengrivier Local Municipality,Community Health Centre,Gov Province,-25.632859,26.684361,Bapong skool plaas Swartruggens,63,Not achieved,,G Siman,Yes,,,,Yes,
